,0,1,2,3,4,5,6,7,8
290,Data Analyst,Alaska National Insurance Company,3.8 out of 5 star rating,Sponsored,"
            Reports to the Data Management and Reporting Supervisor. Analyze and validate data on weekly and monthly basis. Provide insight to the lines of business.",32 reviews,https://www.indeed.com//cmp/Alaska-National-Insurance-Company/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=078ce2fbe1646c68&amp;jcid=2459a2b27412c227,"Seattle, WA 98104",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D82P7a3u0o0AGGWpiFGnp-QdmtNPLkMSyORFObqwxgWpzvUL4zo2b9EjRaRRxhAs_S5ClkGWumn1AQ03VhFykOxO-K7k9bPBmb5F_7H7pSgtbftQU_GLtMStS7-H1UDxlc-XGOtg5AxtsLmw_DnIKqkQdym49asIB1N_tAeitse0ZRenFa4EWhgr-8Wjt5PuSpeTijh0IAVAPiMs3dx3oahH8Q1KfyY53631bOjgxkLdcfZtdqwZYz4PfgoWATgVMDDgwX2BHUZirjkoDek9Ij2TpmjhxMeg-Nfq9l49G_03tTV15LXJQ5y1TvWoN-1DnNOK38fz406pCI1jOxoQqWV92p3rbA_dGXqJBFyNZaKpnYdwmbbURrnEmUaQAZo7i936wCN6LcC8vf1PmWApVCTB0YOMyBEjsHwuwtlG-Vow==&p=16&fvj=1&vjs=3
291,            Test Data Management Analyst #3251~,Costco Wholesale,4.2 out of 5 star rating,11 days ago,"
            Develops Data obfuscation algorithm/rule to scramble sensitive data and maintain data consistency. The TDM Analyst supports solutions for test data such as…","9,714 reviews",https://www.indeed.com//cmp/Costco-Wholesale/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Test+Data+Management+Analyst+%233251%7E&amp;fromjk=e69dc1685c0e4832&amp;jcid=9b77e2b0ccfb3838,NULL,https://www.indeed.com/rc/clk?jk=e69dc1685c0e4832&fccid=9b77e2b0ccfb3838&vjs=3
292,            QA Analyst,Hardsuit Labs Inc,NULL,save job - more...,"
            You are a data ninja. You know how to collect, analyze and transform data in to an actionable task list. Hardsuit Labs is currently looking for an ambitious,…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=09b7fb1801ddf908&fccid=df88aa69a609766f&vjs=3
293,            Research Analyst,CBRE,3.8 out of 5 star rating,8 days ago,"
            Support/conduct data analysis for reports and presentations. Partner with local CBRE researchers and third-party vendors to collect data.","2,671 reviews",https://www.indeed.com//cmp/Cbre/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Research+Analyst&amp;fromjk=f1c7d259027ea055&amp;jcid=c9b9e477b3c84b4d,NULL,https://www.indeed.com/rc/clk?jk=f1c7d259027ea055&fccid=c9b9e477b3c84b4d&vjs=3
294,Data Scientist         - new,Amazon Digital Services LLC,3.6 out of 5 star rating,Amazon.com,"
            Experience with data querying languages (e.g. Experience working with data related to causal analysis (e.g. Device Econ team within Amazon’s Device organization…","37,103 reviews",https://www.indeed.com//cmp/Amazon.com/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist&amp;fromjk=99ce4e46cda1dd48&amp;jcid=1894349fc46b3e64,NULL,https://www.indeed.com/rc/clk?jk=99ce4e46cda1dd48&fccid=fe2d21eef233e94a&vjs=3
295,Data Scientist - Applied Machine Learning,Virtual eForce,NULL,21 days ago,"
            Either an MS + at least 3 years of industry experience, or a PhD + at least 1 year of industry experience. Either a MS or PhD from a good school, with a focus…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=27175c1ca8bc92b7&fccid=020529abec5f18c2&vjs=3
296,            Clinical Analyst - Solutions Delivery Healthcare IT,TransformativeMed,NULL,12 days ago,"
            Clinical Analyst for Solutions Delivery. Assist in providing data and information to Account Management for client health and annual reports.",NULL,NULL,NULL,https://www.indeed.com/company/TransformativeMed/jobs/Clinical-Analyst-6a3a9eeb70e2eac1?fccid=96cd1af7ea66055e&vjs=3
297,            Strategy Analyst,Kwontified,NULL,save job - more...,"
            Proficiency in business data analysis and Excel. Strong quantitative and analytical skills to be comfortable working with and analyzing large sets of data and…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=cf132b28fd10df06&fccid=b74e47a7f70eb6db&vjs=3
298,            BI Analyst,Cherwell Software,2.6 out of 5 star rating,save job - more...,"
            Understanding Data Warehouse schemas and data dictionaries. Auditing Data Warehouse reports against source Data Marts. Who Will Love This Job.",19 reviews,https://www.indeed.com//cmp/Cherwell-Software/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=BI+Analyst&amp;fromjk=f4cec2a70b44ce0e&amp;jcid=e16669b6ea0d1bda,NULL,https://www.indeed.com/rc/clk?jk=f4cec2a70b44ce0e&fccid=6b831671067323a8&vjs=3
299,            Senior Data Analyst,NSFWjobs,NULL,25 days ago,"
Data Analysts are expected to have all the qualifications and skills as a Data Analyst plus the following: Harvest platform data and help develop strategy.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=b6e8b533a7dad589&fccid=34180bfd74410c56&vjs=3
300,            Business Analyst,"Amazon.com Services, Inc.",3.6 out of 5 star rating,Amazon.com,"
            3+ years of relevant professional experience as a Data Analyst or related. Ability to work with data owners to define key data questions and build data sets…","37,103 reviews",https://www.indeed.com//cmp/Amazon.com/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst&amp;fromjk=21f319d3f85b03d0&amp;jcid=f75d974cf34d64ad,NULL,https://www.indeed.com/rc/clk?jk=21f319d3f85b03d0&fccid=fe2d21eef233e94a&vjs=3
301,            Information Security Analyst,SoundCommerce,NULL,Sponsored,"
            A deep understanding of cyber-security threats, vulnerabilities, controls and remediation strategies in customer data environments.",NULL,NULL,"Seattle, WA 98103 (Green Lake - Wallingford area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Az_i20vcmGhVa66XtniyV9BVk0hjLJm0m4HA0ch1lx6p5ecm-bGuGwmIcQRuPBxCihSNDsmr5kv6X5O8zqNp9uPOnP4jeD5zopCkIH96UhipBT6oo6LGw75jYcBf1M4DVVra8a1KLXhxVs5uz6Vm33pwIWXK_altjIbfwTOEBq2VU-yt_PrlBP5VZFWnZd5reDf6CUk0QJvAj3-1ygJPSAQUki_MJ_pESQfy8rKN3qypl9XXltW08oCFnX97OZyGkH0QyJrDZm4Zo5mXPcKgngD7tkhi9iLxtg7HebS95f4FgSUddCcONzr1iIY2XBlCVAk-yTch4cxgaw14gFwD0vrUnRgpAcStw4p1vHy0SRMVhdiA8IQlbdPTuu2Dm2XOjwn9LYPtk0mO3z3NzDvmdwjBrl7cnFNPhhDgpvLM2LDWJ5SxKastFyhKukYOdags-6I9N3EK5hiA==&p=10&fvj=1&vjs=3
302,Data Analyst,"Rouse-Consulting, LLC",NULL,Sponsored,"
            1 year Federal Human Resources or Data Analyst experience preferred. Serve as a Data analysis in a Navy (SWFPAC Kitsap Naval Base) activity on data analysis and…",NULL,NULL,"Kitsap County, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B5L5St1PbTaS2tHmXk0vgYu1YmejyaNasl_qbngOaOPRwR7FuR_s4hucUR72yaNYRzDsP0TtIFtu-JtltJMJTQaBBk6S2eZzoqoP1M5JXhN1EPco116aERP1t1_JTVjXEgdG63l3xcsBQxSGktM_nJvWFi-O2T6chzm0Tu3iAOzfyPqUl0riCeXlqnRc7PGYsLmar8Qp4XqhAxmJP4y3AjOm6Ah55QHSVin8R6nr28wfmi1ay_VzxGL7VaBaFvExje7HF38-XzGr4o9wlXUiSwJW5rt7FDjW9q4mxlbQ0VmRYzteo-guAXYtqg33D0CYf7HWeeVCuAqF0Lw27v1CjvMfU7_fFXQEE_9c9XhkMhO8eeS9ACAWI2-YXvrk9UyUhjXWVbGMK6vQ5MetQcENLBAwsdOaZgft9EtsTZIyfWMg==&p=11&fvj=1&vjs=3
303,Data Scientist - Experimentation,Apple,4.2 out of 5 star rating,Sponsored,"
            Experience developing data science pipelines & workflows in Python, R or equivalent programming language. Experience with big data processing (Spark, Hive, Pig)…","8,015 reviews",https://www.indeed.com//cmp/Apple/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist+-+Experimentation&amp;fromjk=2c0b42cf29ef2d2a&amp;jcid=c1099851e9794854,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D4BtUbIrDMkalq6ptvGBorBWk-T6D_x1TipmER1OxNA9z07-yGEh2dSWRzX8wqAptsRjT2eNxmEdfnGdo_IJMX53AgyT4UUSpt_17ZCg_KJtWfQDqEfTwwNlf5HBJ-0cI0272ca_QMiV8yqHKsupzcskDV1lDYyae5UQmNW48YFEgo-Z0Cf5sQFa9nRq_uGgemq00lD57NEFhNOVsxLK7WbvTokXIwudhlSdcMFPBzGRczPEmhFBt07l4fzK1Ipr_aHlv_WXPQDrjpKtfmkkEJqFGERulVw87YeSWN_iVJk-DL3uz01M5pLiEeUAtX0wtGrVXS7H9TKr_PM4pnpRgFQk-kEtVAy8wDVgxVLisDqZrdnH1aQVHdp4JghAKBpW6xEP1C1jweVnt54QbywhLkR3AM3zgtfTNnkV1UBorIChzT_i_AO3Fc1Zqb1OpHVXeuYky39K1sJ26g7W7i0AI6ah_2PsMFKGm4xMC3AlZbguvV7EJnjjsiB1qwog7dXfPCLDoapPe-u-fyTby2AerposoeeUl6v5zZIlScUKgmGMk71u90mgo5mpF-b30DRB1gqacoXh886JCZr60Pryc8RSmRRTFRXKxyFpUDz9Fh33z7HZouQkQ-toS5V4_zEGE=&p=12&fvj=0&vjs=3
304,            Healthcare Data Analyst,National Coordination Center,NULL,Sponsored,"
            We are hiring data analysts to join our team. Responsibilities include manual data entry for healthcare-specific information included medications, scheduled…",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dum2_FI7Z9-QES_bdyExBrR-4mptoBIIAtN0jWjlkHF-Yf6trNgFUEI1nxdm0vwP2UO9ecR_QspAwY8ZUjNRsSYewRKrU-XRSm8KXb62HthmuhqIdjMfpakuCirtYWIPQ1EZxwyWTywpB9g1yWGb_6qGItOsTyxeAbbA0xKolkz8XI2QbdjSp-dI6-hbG1NyhRt3EueEAmavmetNFHc2ZUNvqfty3kgoMjLRuh6G4lalAnUN1Lcgd7-r3fC8MoPsGRdB6qQgT0ASkCGhwXQdMXRFoJU27vo554vhshN9KLNnCaeoYlfY7bwvIm-JPM704AjjzmmINA8W4h8FBkSB2yZJTNxjdiB907PZEjTVMLpgDLp6rwBgdjJKEIkneyWXRFbsb9SgN5MAaxcebkKYpXJ0oz8wh-KWXgmC7z5jnzWMSPPjx5gR8bcP3JDxac4k4=&p=13&fvj=1&vjs=3
305,Data Analyst,Alaska National Insurance Company,3.8 out of 5 star rating,Sponsored,"
            Reports to the Data Management and Reporting Supervisor. Analyze and validate data on weekly and monthly basis. Provide insight to the lines of business.",32 reviews,https://www.indeed.com//cmp/Alaska-National-Insurance-Company/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=078ce2fbe1646c68&amp;jcid=2459a2b27412c227,"Seattle, WA 98104",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D82P7a3u0o0AGGWpiFGnp-QdmtNPLkMSyORFObqwxgWpzvUL4zo2b9EjRaRRxhAs_S5ClkGWumn1AQ03VhFykOxO-K7k9bPBmb5F_7H7pSgtbftQU_GLtMStS7-H1UDxlc-XGOtg5AxtsLmw_DnIKqD8DKjsJ4rN4WKkmu0B-bNemZZWm_dc6V9HfzzMPUo8JxiUCv2XoFnHbtnbnvgssaOFp6gfYCxujnCiRPoEk0ft7k6uu1_UrdVI7UTc6d6A89GFJm8cy9lTMQYr9Z-5JNgNmeqE2MF3QTVjOHmjUPgK7a7ZnlxoYuHTRY1eoyxaGsRbb68vYgg1DZ9Qv2Oda7cKDz6fgZ_WwgmD6OBUJI7GGzuRFAGsOoTzz7OBSjKJRudPA2198jccMoSP61KUGyOkUdVZH_VVOZZRU16ioxdw==&p=14&fvj=1&vjs=3
306,            Retirement Plan Analyst,"Northwest Plan Services, Inc.",NULL,Sponsored,"
            Monitor and analyze daily transactions and data collection. A few of the responsibilities of the retirement plan analyst role are, but not limited to:",NULL,NULL,"Seattle, WA 98136 (West Seattle area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AiCnpXKke45_D6pzlpHuyauvvtodVw6VvrCUsbz71skYPgzd4ULobtj1hL1SxD1Ri3ZTgi1D_B16yhiQaatfNmM-BqQ_4SjF7SEQnIdeB-Zw88Q_8xqOb8hiwkczIjIrkucrD9GFWzSPUBGUJOpwW4YUwFrV6XMBVTFfzMQt1hfkVrcdjMxsYH5eUqIxXeI7EIrceSvyXDJzm3qBar0u_uR0WWFgg_29qO8bOfQq6I0QWUKZ5a1pagSMmcPJYfCT_8ozeVA1GEUjAka7gNpa7iCJXkTxgvpLq9MH746zUrjrq_dmHBAPypHNLGE4RMdkEtzMOKn_5uD_HG5dVkbJZIMLd3A2l9Xo_PD_q7ui__ho00ys-n-07K1f-I1T6Q-Ft52wiVxIJIDaTv4UmEtI58U2m3KzpWXoNsgx-W3D7RoNw1-3_prg8ZoZf26xBPXmQ=&p=15&fvj=1&vjs=3
307,Data Scientist,ProCogia,NULL,Sponsored,"
            Lead and/or manage a small team of junior data scientists and data analysts. Data Scientist or Data Scientist position with ProCogia.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5CHHYulb2hBoFIiSEderkGIZ2vzThWQzOkMvN4mGUFWeFSGYXYWuE6FbQerz9cq8JkqcXbnAndd0iIWxn18bv9RBJFddrVRRDeUR43PbBZKUz4-XoQiTcXIf4gNKBMdmsq865pauxTlLQt3kb01mek2fwH0yiG64r0MfvMXNjfAlJTrFuNYgdoTAmsBIqDutZyQcWr-SNLmNUuloc-QEOFePMBownyakOEKx2M20xQf0VytjL6vkTNpVYTzF8yrkjWK4WlqDt-BSsbBvOmelJEj61GyKdLTEdskumTN9UYYXvPVSsFEdZu0rqcsTn76PXh2QPA2nxPxUaZNyg7o76YmQ7JKAXOMVq6fCc-WaLHqen06VgCm7fNP5E3GwNa-xsrbs2pbY3VLJIHX_CJCo1y4OSi5dto0KNzrQvKpIr6n142Q2axA3U&p=16&fvj=1&vjs=3
308,"            Business Analyst, Data Strategy and Reporting",Liberty Mutual Insurance,3.6 out of 5 star rating,Sponsored by Liberty Mutual,"
            Minimum of 3 to 5 years or more of relevant work experience. Experience with databases and the ability to manipulate and query large data sets required.","3,562 reviews",https://www.indeed.com//cmp/Liberty-Mutual/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst%2C+Data+Strategy+and+Reporting&amp;fromjk=c72c5dff75d26ff7&amp;jcid=f33a9750898d12d4,"Seattle, WA 98101 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt70adJ5mjPT4xW75YB97Ri-8lOB3BvV3jFQ7Mn8TranDgY56kqg7PFw1Iuux12ljCTQ2uvMtXVU4otUFIXuoHFd5jphFc7r0H3-keBrinlJBUtlzU7IqoMtNE5WNiEIdQEbm_7TiW5aGeUvEdnlKX_VNCtO5r8pHV31Nzd4TYqEMblYl2uepEXTWlVnlLQMUcHu6tE54xQSsJNxU26cVh0_PuMAggdBoUZCSGiicOgSksJef6jUvN25KG_Q0N6Q8n27dUtcIVRS0DQQCU-XYKoEFpC6bOpttXkSRf1VhFpHVCdXIzEg1nUkbY1ad0KZ7qjivGoLWSQ7Jy2-2Bg6hWHy_ACMORIpsVm1U1ifHGVlyIRLsSW9zLMj42l7RpoJBz4LqNN0lYsQMNQZHG1AI6jwy0lQue-TJeySkUZyPj9AIyYIgRmxWBwZ0NQtyDf0beR0z4quG8BZfamb66kfsaXuzhhc13FB52pOUAhrdH-rrAaooDleekSgRZxiGqumJo4-EsSu46ag7NH0-O6QACeI0Cz1B-bsTU8F6UI-UKRttzctMB6P9siTg508oH1WgCKwYmtSP3F8A45d2vYO7M2Hxb_yDkRTEi1V1qumHy7wG_BBzgWj6NuXBwBVVIgW5ZrPVDowCmTFpyuEITJmhqOclV_JBAfhnY4F8sG77EGN14eUucsmCcygPaVI6_LS-o-3iW509U__PUezeE9Otz-WwOcv_Y4qvebPKVluDaakm48A8PQcjgRvnE3P0zZga7aiJQi6w3I2g85K3kLFpFGXSMgJAgDTkDg==&p=17&fvj=0&vjs=3
309,Data Analyst,Alaska National Insurance Company,3.8 out of 5 star rating,Sponsored,"
            Reports to the Data Management and Reporting Supervisor. Analyze and validate data on weekly and monthly basis. Provide insight to the lines of business.",32 reviews,https://www.indeed.com//cmp/Alaska-National-Insurance-Company/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=078ce2fbe1646c68&amp;jcid=2459a2b27412c227,"Seattle, WA 98104",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D82P7a3u0o0AGGWpiFGnp-QdmtNPLkMSyORFObqwxgWpzvUL4zo2b9EjRaRRxhAs_S5ClkGWumn1AQ03VhFykOxO-K7k9bPBmb5F_7H7pSgtbftQU_GLtMStS7-H1UDxlc-XGOtg5AxtsLmw_DnIKqJPvTtqA-IvrKscfiTmFZuelDiPDFo2T8_FKaqshfyLJZKA7ujyeg_yzIx3F0eE05jvJexXRY7RowrWSqbwdy_GySl40HOIBaxxrk08KvaGpdVATZg9DIp5Y5LAuIzrk7UAmHClEVMsSJJs1xvQUpQfn8tvslVBbtnwfShHis1gBSA0fFHvt6mHYx7FQII2BSG9GU5N_a7MhrWtjhhpmzcuxWmzzFrRptn5DYBzqjDgGJX55vkn6aPBgy-498mkmLgCC1gjKFZJZRtcPEjn-ffA==&p=0&fvj=1&vjs=3
310,Data Engineer,Cyborg Mobile,NULL,save job - more...,"
            Solid understanding of data warehouse principles and multi-dimensional data modeling concepts, source to target mapping and data integration architecture.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=c2401f5bd4a8f250&fccid=6125fd806f0d9da8&vjs=3
311,            Sales Business Intelligence Analyst,PayScale,3.8 out of 5 star rating,15 days ago,"
            Grow our organizational maturity around reporting quality, data hygiene, and data governance. Sales Business Intelligence - Data, Insights, Analytics, and…",20 reviews,https://www.indeed.com//cmp/Payscale/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Sales+Business+Intelligence+Analyst&amp;fromjk=5eda76f5fbe3d03c&amp;jcid=d893077b701cc0dc,NULL,https://www.indeed.com/rc/clk?jk=5eda76f5fbe3d03c&fccid=d893077b701cc0dc&vjs=3
312,            QA Business Analyst I,Denali Advanced Integration,2.5 out of 5 star rating,save job - more...,"
            A Business Analyst I reviews and compiles data to create reports along with analyzing and evaluating business systems and user needs.",29 reviews,https://www.indeed.com//cmp/Denali-Advanced-Integration/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=QA+Business+Analyst+I&amp;fromjk=06a5d3cb34068a34&amp;jcid=c55db4831d1046f1,NULL,https://www.indeed.com/rc/clk?jk=06a5d3cb34068a34&fccid=c55db4831d1046f1&vjs=3
313,            Senior Data Analyst,Collage.com,4.5 out of 5 star rating,save job - more...,"
            We are seeking a senior data analyst to lead us in making optimal, data-driven decisions throughout the company. Superb written and verbal communication skills.",4 reviews,https://www.indeed.com//cmp/Collage.com/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Senior+Data+Analyst&amp;fromjk=c5f9908b3bbb12e8&amp;jcid=7169ada54c9d5f10,NULL,https://www.indeed.com/rc/clk?jk=c5f9908b3bbb12e8&fccid=9394f82f784b291a&vjs=3
314,            Renewable Energy Analyst,Vaisala,3.5 out of 5 star rating,5 days ago,"
            Utility scale solar farm SCADA data systems (SQL, PI, etc.); We are currently searching for a highly motivated Renewable Energy Analyst. Who we are looking for.",33 reviews,https://www.indeed.com//cmp/Vaisala/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Renewable+Energy+Analyst&amp;fromjk=ab25f592d1d4ba44&amp;jcid=7a33a7f3e61980d9,NULL,https://www.indeed.com/rc/clk?jk=ab25f592d1d4ba44&fccid=7a33a7f3e61980d9&vjs=3
315,Data Scientist,ERNIESYS,NULL,13 days ago,"
            The data scientist will be instrumental in advising business strategy and pricing models through extensive analysis of healthcare claims data.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=2652e269d1c1cd14&fccid=fc7563f236a23c52&vjs=3
316,            NNN recovery analyst tacoma wa,L&H Property,NULL,1 day ago,"
            Quick books & data entry, analysis & expert knowledge. Must have fluent experience in recapturing & billing industrial NNN/CAM expenses.",NULL,NULL,NULL,https://www.indeed.com/company/L&H-Property/jobs/Nnn-Recovery-Analyst-2c2b29c89bc0381b?fccid=0e7f7d3194926e9e&vjs=3
317,            Information Security Analyst,SoundCommerce,NULL,save job - more...,"
            A deep understanding of cyber-security threats, vulnerabilities, controls and remediation strategies in customer data environments.",NULL,NULL,NULL,https://www.indeed.com/company/SoundCommerce/jobs/Information-Security-Analyst-d729eed3d20432fe?fccid=5499bb6f98fe402d&vjs=3
318,            Junior Billing Data Analyst - Genoa Healthcare,UnitedHealth Group,3.6 out of 5 star rating,save job - more...,"
            We are seeking a Junior Data Analyst to support the revenue cycle through reporting and analysis. The Data Analyst will also act as a point of contact and…","15,795 reviews",https://www.indeed.com//cmp/UnitedHealth-Group/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Junior+Billing+Data+Analyst+-+Genoa+Healthcare&amp;fromjk=bc2eef1f926dd8b0&amp;jcid=d3d3520998346837,NULL,https://www.indeed.com/rc/clk?jk=bc2eef1f926dd8b0&fccid=d3d3520998346837&vjs=3
319,Data Scientist - Experimentation,Apple,4.2 out of 5 star rating,Sponsored,"
            Experience developing data science pipelines & workflows in Python, R or equivalent programming language. Experience with big data processing (Spark, Hive, Pig)…","8,015 reviews",https://www.indeed.com//cmp/Apple/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist+-+Experimentation&amp;fromjk=2c0b42cf29ef2d2a&amp;jcid=c1099851e9794854,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D4BtUbIrDMkalq6ptvGBorBWk-T6D_x1TipmER1OxNA9z07-yGEh2dSWRzX8wqAptsRjT2eNxmEdfnGdo_IJMX53AgyT4UUSpt_17ZCg_KJtWfQDqEfTwwNlf5HBJ-0cI0272ca_QMiclCtnkBfHhwIO0beWbQfvF2zIYbs9PvyLCMr4RXN5Pzy95G-qqpJ1nah62rU760d-KwIvUXZsgporp6S8B3AxryWwWOC5KRHZn8c-WsxWKpspqBMQaXWi9ZIj8kHpe0XqBLG0j9Ll81UGvHGYNfM65kGlEYGWOkEOUdlyrKGV79NZEVyFbbmB_1WgH5OY-YX9gGVzd8ZxsUn7Zq7bQ827o9C1OnIrdpz-ut1d8vSe2mER40VP5jiqkD3Q_mFfLShDcnNzyraC2kOk8GVsIC0vWR6w6g9sQTbaTOU3cu9lZhZnz5TGKRZUpqSisTMB_FlyhuNjo9yitUFUNyG-VnZ44Q_5K-JtjPPqDj9osUPTvb4TbSNsX4yGB13iqZFJILYuRa_bA4ZnkxFpZgG83xR553WOr_dBTmyouXM4Pa3CppMnD7FHTuFZrFYfh1AtpCQHhJDmpbyUeKIDzIZciSD_hTmegy27EEaA09ydDSaPZFvROkAC34JQ0=&p=10&fvj=0&vjs=3
320,            Healthcare Data Analyst,National Coordination Center,NULL,Sponsored,"
            We are hiring data analysts to join our team. Responsibilities include manual data entry for healthcare-specific information included medications, scheduled…",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dum2_FI7Z9-QES_bdyExBrR-4mptoBIIAtN0jWjlkHF-Yf6trNgFUEI1nxdm0vwP2UO9ecR_QspAwY8ZUjNRsSYewRKrU-XRSm8KXb62HthmuhqIdjMfpakuCirtYWIPQ1EZxwyWTywpB9g1yWGb_6nNTuRXC0hkxLbIhdqupoWi2BnhS5LbkL5xyls5uXjOHuOBlqCnDSq1fVgbPDmgVSpMW_WhGSMz4PI9ZCHHksatti4uOVAo0MeG5bOb91jp03_pI9UZDXeighzEybyQlNLJJgjZSVf98eJQkZ59FH4RiBrJM0CHcakrEoU8UBS6IQCUYQpI_hKuBM2s9ZEJl2QWFL3JypKTDFoV_ekWV2s0WINO0_2ljz4wkXpaSfNfkX1sW78m4DtVuXj3mMb0W3wBtORGr1OxrPoRmlG4FbsOCUhiOuM-cLEZxC_0ZRXYM=&p=11&fvj=1&vjs=3
321,            Retirement Plan Analyst,"Northwest Plan Services, Inc.",NULL,Sponsored,"
            Monitor and analyze daily transactions and data collection. A few of the responsibilities of the retirement plan analyst role are, but not limited to:",NULL,NULL,"Seattle, WA 98136 (West Seattle area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AiCnpXKke45_D6pzlpHuyauvvtodVw6VvrCUsbz71skYPgzd4ULobtj1hL1SxD1Ri3ZTgi1D_B16yhiQaatfNmM-BqQ_4SjF7SEQnIdeB-Zw88Q_8xqOb8hiwkczIjIrkucrD9GFWzSPUBGUJOpwW4bPnU15wmlLqpfea6BXomOKJvdDrt4evutloYQd7EwUgmqaaVkoYaWKi6LjDjq06H0yDzbCsErz_RiK2FwhwM_yXrg2l_NHgURo3mmvv31whoHoDFfFZOC6OeJF2kBLKH4Qp-BBzdX3lhgfhSFJqoQpYBpJfKSwtKB__MTA3srbfw2qCpOHDAKpwl4y07AimHzo5SUO98PH1h3K_di6M6uqY4lJWg4ckl6zmdC3-Lu04VW7swXz0avYekiSWQWzFFU-9_VFOwOtnCPUkH1xL214AMzYIRtn--xi-55Jyd-y4=&p=12&fvj=1&vjs=3
322,Data Scientist,ProCogia,NULL,Sponsored,"
            Lead and/or manage a small team of junior data scientists and data analysts. Data Scientist or Data Scientist position with ProCogia.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5CHHYulb2hBoFIiSEderkGIZ2vzThWQzOkMvN4mGUFWeFSGYXYWuE6FbQerz9cq8JkqcXbnAndd0iIWxn18bv9RBJFddrVRRDeUR43PbBZKUz4-XoQiTcXIf4gNKBMdmsq865pauxTlLQt3kb01men7aEwtlUnv4aRylRRdoq3QC4tch9FjuSfQIQYiwnWlNPU4gWPcnT0pBAuYwVn2DCQof9iPpibMCBNGZ4llg41z_BzVspTbp_fAceZN28aWQfxwTNNvfaBLmAvM9tatq8-5JkIT4PVn5LjSIXdAD8nYfF3xOYMP1shdO-lgdJm-Q20LE_9Cvj4I3Pr7-y_cOfRNrp5HsyHoBqoN_mHC-v8aht-QwHUEGzt8u2LWIWBGVe9hiNtXXap6FfvbK7e4SYWKD_Inep5K6mRiv2LLe-SjklJJJ1cpJi&p=13&fvj=1&vjs=3
